source,target,weight
2076,6162,1
2077,4456,1
2078,4245,1
2078,6552,1
2079,412,1
2079,1568,1
2079,4034,1
2079,4154,1
2080,3823,1
2080,6450,1
2081,913,1
2081,3475,1
2081,3612,1
2081,5918,1
2082,3401,1
2082,5843,1
2082,6618,1
2083,3190,1
2083,6943,1
2084,2979,1
2085,2768,1
2086,2557,1
2087,2346,1
2088,2135,1
2088,5062,1
2089,1924,1
2090,1713,1
2090,2902,1
2090,5930,1
2091,1502,1
2091,2427,1
2091,6371,1
2092,1291,1
2093,1080,1
2094,869,1
2095,658,1
2095,4475,1
2096,447,1
2097,236,1
2097,2419,1
2098,25,1
2098,265,1
2098,3109,1
2098,5968,1
2099,8006,1
2100,7795,1
2101,2603,1
2101,7584,1
2102,7373,1
2103,7162,1
2104,6951,1
2105,3411,1
2105,6740,1
2106,931,1
2106,6529,1
2107,6318,1
2108,212,1
2108,6107,1
2109,1134,1
2109,5896,1
2110,5685,1
2111,5474,1
2111,5899,1
2112,5263,1
2113,4584,1
2113,5052,1
2114,4841,1
2114,6756,1
2115,4630,1
2115,5651,1
2116,4419,1
2116,5905,1
2117,4208,1
2117,6257,1
2118,3997,1
2118,5347,1
2119,2707,1
2119,3786,1
2120,3575,1
2121,3364,1
2122,3153,1
2122,5354,1
2122,6234,1
2123,2942,1
2124,2731,1
2125,2520,1
2126,2309,1
2127,2098,1
2127,4646,1
2127,7441,1
2128,1887,1
2128,4417,1
2129,1676,1
2130,1465,1
2130,1774,1
2131,1254,1
2131,2055,1
2131,2796,1
2131,5885,1
2132,1043,1
2132,6498,1
2133,222,1
2133,641,1
2133,832,1
2134,621,1
2135,410,1
2135,7265,1
2136,199,1
2136,7540,1
2137,6620,1
2137,7211,1
2137,8180,1
2138,2405,1
2138,5344,1
2138,7969,1
2139,7758,1
2139,7863,1
2140,762,1
2140,1891,1
2140,5664,1
2140,7547,1
2141,3649,1
2141,7336,1
2142,1,1
2142,3660,1
2142,4153,1
2142,7125,1
2143,6914,1
2144,6703,1
2145,6492,1
2146,91,1
2146,1591,1
2146,4814,1
2146,5120,1
2146,6281,1
2147,3051,1
2147,4454,1
2147,6070,1
2148,269,1
2148,5859,1
2149,5573,1
2149,5648,1
2149,6462,1
2150,5437,1
2151,5226,1
2152,5015,1
2153,4804,1
2154,1020,1
2154,4593,1
2154,4660,1
2155,4382,1
2156,1320,1
2156,2348,1
2156,4171,1
2157,3960,1
2157,4687,1
2157,6333,1
2157,7931,1
2158,3749,1
2159,699,1
2159,741,1
2159,3538,1
2160,3327,1
2161,3116,1
2162,2905,1
2163,2694,1
2164,406,1
2164,2483,1
2164,7829,1
2164,7921,1
2165,158,1
2165,2272,1
2166,2061,1
2167,1850,1
2168,298,1
2168,1325,1
2168,1639,1
2168,7896,1
2169,1428,1
2169,3659,1
2170,1217,1
2171,914,1
2171,1006,1
2172,795,1
2172,7280,1
2172,7339,1
2173,584,1
2173,7512,1
2174,373,1
2174,5763,1
2175,162,1
2175,2651,1
2176,8143,1
2177,3178,1
2177,4932,1
2177,7932,1
2178,6825,1
2178,7721,1
2179,3388,1
2179,7510,1
2180,7299,1
2181,1486,1
2181,7088,1
2182,6877,1
2183,6666,1
2184,6455,1
2185,3935,1
2185,6244,1
2186,4828,1
2186,6033,1
2186,7864,1
2187,5822,1
2188,5611,1
2189,5400,1
2189,5429,1
2190,5189,1
2190,6954,1
2191,4978,1
2192,4767,1
2193,526,1
2193,1866,1
2193,1954,1
2193,4556,1
2193,7293,1
2193,7403,1
2193,7730,1
2193,7998,1
2194,4345,1
2194,7608,1
2195,4134,1
2196,83,1
2196,3923,1
2197,149,1
2197,3712,1
2197,4024,1
2198,855,1
2198,3501,1
2199,3290,1
2199,3711,1
2200,2882,1
2200,3079,1
2201,1809,1
2201,2868,1
2202,2657,1
2202,5470,1
2203,2446,1
2203,5042,1
2203,7140,1
2204,639,1
2204,986,1
2204,2235,1
2204,4230,1
2204,4569,1
2205,2024,1
2205,2474,1
2206,625,1
2206,1813,1
2207,1391,1
2207,1602,1
2207,8089,1
2208,1391,1
2209,409,1
2209,1180,1
2210,619,1
2210,969,1
2210,7517,1
2211,758,1
2211,1462,1
2212,547,1
2212,5129,1
2213,336,1
2213,7952,1
2214,125,1
2214,3316,1
2215,8106,1
2216,4270,1
2216,7895,1
2217,7684,1
2218,1790,1
2218,3407,1
2218,7473,1
2219,7262,1
2220,7051,1
2221,6840,1
2222,1120,1
2222,6629,1
2223,1188,1
2223,6418,1
2223,6428,1
2224,6207,1
2224,7718,1
2225,5996,1
2226,5785,1
2227,5574,1
2228,5363,1
2229,5152,1
2230,4941,1
2230,6413,1
2230,6527,1
2231,1856,1
2231,4730,1
2231,6947,1
2232,204,1
2232,4519,1
2232,5563,1
2233,3638,1
2233,4308,1
2234,3062,1
2234,4097,1
2235,3886,1
2236,3675,1
2237,3464,1
2238,3253,1
2238,5954,1
2239,3042,1
2239,3495,1
2239,4267,1
2240,2831,1
2240,6332,1
2241,1147,1
2241,2620,1
2242,1708,1
2242,2409,1
2242,2862,1
2243,2198,1
2244,1987,1
2244,5723,1
2245,1776,1
2245,7444,1
2246,1565,1
2246,3188,1
2247,1354,1
2247,6847,1
2248,1143,1
2248,4956,1
2249,932,1
2250,721,1
2251,351,1
2251,510,1
2252,299,1
2253,88,1
2254,4352,1
2254,7435,1
2254,8069,1
2255,6054,1
2255,7858,1
2256,2136,1
2256,7647,1
2257,6666,1
2257,7436,1
2258,3682,1
2258,7225,1
2259,7014,1
2260,1331,1
2260,3554,1
2260,5008,1
2260,6803,1
2261,812,1
2261,6592,1
2262,6381,1
2263,6170,1
2264,376,1
2264,5959,1
2264,7001,1
2265,658,1
2265,5748,1
2266,1470,1
2266,5537,1
2267,594,1
2267,5326,1
2268,247,1
2268,5115,1
2269,1498,1
2269,4904,1
2269,7724,1
2270,4600,1
2270,4693,1
2271,4482,1
2272,1091,1
2272,2300,1
2272,4271,1
2273,4060,1
2274,3849,1
2274,4379,1
2274,6870,1
2275,3638,1
2276,103,1
2276,3427,1
2277,3216,1
2278,1667,1
2278,3005,1
2278,4509,1
2279,2563,1
2279,2794,1
2279,3428,1
2280,2583,1
2281,2372,1
2282,448,1
2282,2161,1
2282,7128,1
2283,1950,1
2284,1739,1
2284,7121,1
2285,1385,1
2285,1528,1
2285,1752,1
2285,5478,1
2286,1317,1
2287,1106,1
2287,5122,1
2287,7483,1
2287,8049,1
2288,895,1
2289,684,1
2290,473,1
2290,7125,1
2291,262,1
2292,51,1
2293,1757,1
2293,7007,1
2293,8032,1
2294,965,1
2294,1655,1
2294,7821,1
2295,7610,1
2296,5195,1
2296,7399,1
2297,731,1
2297,7188,1
2297,8138,1
2298,4923,1
2298,6977,1
2299,6766,1
2300,6555,1
2301,591,1
2301,6344,1
2302,2058,1
2302,6133,1
2303,5922,1
2303,7044,1
2304,5711,1
2305,3114,1
2305,5500,1
2306,5289,1
2307,5078,1
2308,634,1
2308,885,1
2308,976,1
2308,4436,1
2308,4867,1
2309,4656,1
2310,2340,1
2310,4347,1
2310,4445,1
2311,4234,1
2312,4023,1
2313,2768,1
2313,3812,1
2313,7214,1
2314,3601,1
2314,6348,1
2315,3390,1
2315,5179,1
2315,5491,1
2316,3179,1
2317,2968,1
2318,2757,1
2319,2546,1
2320,2335,1
2321,2124,1
2322,1913,1
2322,7272,1
2323,1702,1
2323,6299,1
2323,6662,1
2323,8011,1
2324,1491,1
2324,3500,1
2324,4941,1
2325,1280,1
2325,1702,1
2326,1069,1
2326,7153,1
2327,858,1
2327,4235,1
2328,647,1
2328,6140,1
2328,6310,1
2329,436,1
2330,225,1
2331,14,1
2331,1038,1
2331,1231,1
2331,2520,1
2331,7871,1
2332,7995,1
2333,7784,1
2333,8144,1
2334,7573,1
2335,3410,1
2335,4535,1
2335,7362,1
2336,1141,1
2336,3512,1
2336,6619,1
2336,7151,1
2337,714,1
2337,6940,1
2338,6206,1
2338,6345,1
2338,6729,1
2339,4658,1
2339,5108,1
2339,6518,1
2339,7101,1
2340,6307,1
2341,6096,1
2341,7323,1
2341,7958,1
2342,1930,1
2342,3140,1
2342,5885,1
2343,5674,1
2344,2673,1
2344,5463,1
2344,7460,1
2345,1827,1
2345,5252,1
2345,6441,1
2346,5012,1
2346,5041,1
2346,6843,1
2347,1182,1
2347,4830,1
2348,4135,1
2348,4619,1
2349,1924,1
2349,4408,1
2349,7527,1
2350,4038,1
2350,4197,1
2351,3986,1
2352,3775,1
2353,2358,1
2353,3564,1
2354,238,1
2354,3353,1
2355,3142,1
2356,2931,1
2357,2323,1
2357,2720,1
2358,2265,1
2358,2509,1
2358,6269,1
2359,2298,1
2360,2087,1
2360,3871,1
2361,31,1
2361,1876,1
2361,2440,1
2361,2522,1
2362,1665,1
2363,1454,1
2363,5712,1
2363,6613,1
2363,8067,1
2364,1243,1
2364,3083,1
2365,1032,1
2365,2958,1
2366,821,1
2367,610,1
2367,5090,1
2368,184,1
2368,399,1
2369,188,1
2370,2650,1
2370,3678,1
2370,7009,1
2370,8169,1
2371,7958,1
2372,6411,1
2372,7747,1
2373,6816,1
2373,7536,1
2374,707,1
2374,2546,1
2374,7325,1
2374,7977,1
2375,1761,1
2375,7027,1
2375,7114,1
2376,864,1
2376,4740,1
2376,6903,1
2377,2104,1
2377,6692,1
2378,2845,1
2378,6481,1
2379,3432,1
2379,6270,1
2380,6059,1
2381,580,1
2381,3097,1
2381,5848,1
2381,8126,1
2382,5637,1
2383,5426,1
2384,1420,1
2384,2637,1
2384,3371,1
2384,5215,1
2384,7686,1
2385,302,1
2385,2456,1
2385,2867,1
2385,5004,1
2386,4793,1
2387,4582,1
2388,3958,1
2388,4371,1
2389,4160,1
2390,3949,1
2390,7539,1
2391,1656,1
2391,3738,1
2392,3527,1
2392,4654,1
2392,5775,1
2393,3316,1
2394,2870,1
2394,2989,1
2394,3105,1
2394,4730,1
2395,2894,1
2396,2683,1
2396,4139,1
2397,2472,1
2397,7176,1
2398,2261,1
2399,2050,1
2399,7366,1
2399,7370,1
2400,236,1
2400,1000,1
2400,1839,1
2401,1628,1
2401,8145,1
2402,1384,1
2402,1417,1
2402,2930,1
2402,5934,1
2403,1206,1
2404,995,1
2404,7179,1
2405,784,1
2405,1851,1
2406,573,1
2406,1788,1
2406,7910,1
2407,362,1
2408,151,1
2409,534,1
2409,8132,1
2410,7465,1
2410,7921,1
2411,7710,1
2412,2939,1
2412,3043,1
2412,7499,1
2413,1428,1
2413,7288,1
2414,3963,1
2414,7077,1
2415,1209,1
2415,2053,1
2415,2928,1
2415,4615,1
2415,6866,1
2416,2705,1
2416,6655,1
2416,7030,1
2416,7559,1
2417,6444,1
2418,1831,1
2418,6233,1
2419,6022,1
2420,1692,1
2420,5811,1
2421,5529,1
2421,5600,1
2422,5389,1
2422,7747,1
2423,2571,1
2423,5178,1
2424,4967,1
2425,4396,1
2425,4756,1
2425,7093,1
2426,2794,1
2426,4545,1
2427,1300,1
2427,4334,1
2428,4123,1
2428,4747,1
2428,6308,1
2429,3912,1
2429,6544,1
2430,3701,1
2431,3490,1
2432,3279,1
2433,3068,1
2433,4581,1
2434,2857,1
2435,2646,1
2435,5368,1
2436,1207,1
2436,2435,1
2436,5419,1
2437,947,1
2437,2224,1
2438,2013,1
2438,5572,1
2439,1802,1
2439,8157,1
2440,1591,1
2441,713,1
2441,1380,1
2442,798,1
2442,1169,1
2442,6688,1
2442,7923,1
2443,958,1
2443,2490,1
2443,5188,1
2443,7664,1
2444,361,1
2444,747,1
2445,366,1
2445,536,1
2445,2101,1
2445,3587,1
2446,325,1
2447,114,1
2447,4767,1
2448,8095,1
2449,7884,1
2450,7171,1
2450,7673,1
2451,2756,1
2451,7462,1
2452,452,1
2452,6120,1
2452,6863,1
2452,7251,1
2453,4951,1
2453,7040,1
2454,6829,1
2455,6618,1
2456,3919,1
2456,6407,1
2457,6196,1
2457,7847,1
2458,3497,1
2458,5985,1
2459,5774,1
2459,6440,1
2460,5563,1
2460,6949,1
2461,1248,1
2461,2514,1
2461,5352,1
2462,4490,1
2462,5141,1
2463,4930,1
2463,6950,1
2464,4719,1
2464,7174,1
2465,4262,1
2465,4508,1
2465,5687,1
2466,4297,1
2467,4086,1
2467,4683,1
2468,3875,1
2469,578,1
2469,3664,1
2470,2115,1
2470,3453,1
2470,6244,1
2471,3163,1
2471,3242,1
2472,1160,1
2472,3031,1
2473,331,1
2473,2820,1
2473,4359,1
2474,2609,1
2474,5293,1
2474,6030,1
2475,2272,1
2475,2398,1
2475,2983,1
2475,3079,1
2475,5073,1
2475,7616,1
2476,1927,1
2476,2187,1
2477,1976,1
2478,1765,1
2478,3311,1
2479,1554,1
2479,7930,1
2480,1343,1
2480,6089,1
2481,1132,1
2482,921,1
2483,710,1
2483,2959,1
2484,499,1
2485,288,1
2485,7857,1
2486,77,1
2486,3574,1
2486,3669,1
2487,6567,1
2487,8058,1
2488,1824,1
2488,7847,1
2489,3486,1
2489,7636,1
2489,7916,1
2490,4782,1
2490,7425,1
2491,4209,1
2491,7214,1
2492,7003,1
2493,6792,1
2494,2746,1
2494,4826,1
2494,6341,1
2494,6581,1
2495,6370,1
2495,6964,1
2496,6159,1
2497,5948,1
2498,5737,1
2498,7904,1
2499,1822,1
2499,2591,1
2499,5526,1
2500,722,1
2500,5315,1
2501,1637,1
2501,5104,1
2502,427,1
2502,662,1
2502,4893,1
2502,5766,1
2503,4364,1
2503,4682,1
2503,6380,1
2504,4471,1
2504,7903,1
2505,4260,1
2506,4049,1
2506,7051,1
2507,3838,1
2508,3627,1
2509,719,1
2509,3416,1
2510,3205,1
2511,2994,1
2511,3627,1
2511,3737,1
2511,4376,1
2512,2783,1
2512,7436,1
2513,2572,1
2513,3335,1
2513,5382,1
2513,7149,1
2514,2361,1
2514,4128,1
2514,6652,1
2515,431,1
2515,2150,1
2516,1939,1
2517,1728,1
2517,1819,1
2517,6373,1
2517,7844,1
2518,1517,1
2518,2581,1
2518,5865,1
2519,829,1
2519,1306,1
2520,1095,1
2520,3372,1
2521,884,1
2521,5979,1
2522,558,1
2522,673,1
2522,6679,1
2522,8163,1
2523,462,1
2523,5397,1
2523,5669,1
2524,251,1
2525,40,1
2526,187,1
2526,8021,1
2527,1947,1
2527,4177,1
2527,7810,1
2528,7599,1
2529,5685,1
2529,7388,1
2530,4410,1
2530,7177,1
2531,5029,1
2531,6966,1
2532,6755,1
2532,7748,1
2533,3383,1
2533,6544,1
2533,7586,1
2534,6333,1
2535,6122,1
2536,5911,1
2537,5700,1
2538,5489,1
2539,5278,1
2540,5067,1
2540,6147,1
2541,125,1
2541,4856,1
2541,6892,1
2542,1251,1
2542,4645,1
2543,697,1
2543,1811,1
2543,4434,1
2544,4223,1
2544,5115,1
2545,4012,1
2546,3801,1
2546,7086,1
2547,3590,1
2547,5508,1
2548,3379,1
2548,3862,1
2549,929,1
2549,3168,1
2550,2957,1
2551,2746,1
2552,2535,1
2553,2324,1
2553,2562,1
2554,2113,1
2555,1902,1
2556,1691,1
2556,3898,1
2557,1480,1
2558,1269,1
2558,6739,1
2558,6818,1
2559,1058,1
2560,847,1
2560,3478,1
2561,636,1
2561,664,1
2561,1217,1
2561,3799,1
2561,4566,1
2561,6678,1
2562,425,1
2563,214,1
2563,6903,1
2564,3,1
2564,2736,1
2564,5528,1
2564,6849,1
2565,846,1
2565,7876,1
2565,7984,1
2566,5292,1
2566,7773,1
2567,7562,1
2568,2720,1
2568,7351,1
2569,5175,1
2569,5612,1
2569,7140,1
2569,7232,1
2570,6929,1
2571,6718,1
2572,6507,1
2572,7097,1
2573,6296,1
2574,2926,1
2574,6085,1
2575,5874,1
2576,5075,1
2576,5663,1
2576,6781,1
2577,5452,1
2578,5241,1
2579,5030,1
2579,7828,1
2580,367,1
2580,4819,1
2581,93,1
2581,3873,1
2581,4608,1
2582,4397,1
2583,4186,1
2584,3975,1
2585,3764,1
2585,5754,1
2585,7081,1
2586,3553,1
2587,3342,1
2587,4512,1
2587,6983,1
2588,3131,1
2589,863,1
2589,980,1
2589,2920,1
2589,6902,1
2590,2709,1
2591,2498,1
2592,2287,1
2592,3985,1
2593,2076,1
2593,3913,1
2593,4196,1
2594,1865,1
2595,1654,1
2596,1443,1
2597,1232,1
2597,1553,1
2597,4798,1
2598,75,1
2598,1021,1
2598,2003,1
2598,7008,1
2599,810,1
2600,599,1
2600,4220,1
2601,388,1
2602,177,1
2603,919,1
2603,8158,1
2604,7947,1
2605,2590,1
2605,7736,1
2606,2380,1
2606,7525,1
2607,7314,1
2607,8106,1
2608,4334,1
2608,7103,1
2609,6892,1
2609,7543,1
2610,1010,1
2610,6681,1
2611,6470,1
2612,4136,1
2612,6259,1
2613,4233,1
2613,6048,1
2614,5837,1
2615,2897,1
2615,5626,1
2616,5415,1
2616,6737,1
2616,8019,1
2617,5204,1
2618,4993,1
2619,4616,1
2619,4782,1
2619,7355,1
2620,4571,1
2621,4360,1
2622,3039,1
2622,4149,1
2622,4973,1
2623,3938,1
2624,139,1
2624,3727,1
2624,6958,1
2625,2079,1
2625,3516,1
2625,6952,1
2626,3305,1
2627,3094,1
2628,2883,1
2628,7802,1
2629,2672,1
2630,2461,1
2631,2250,1
2632,2039,1
2633,1365,1
2633,1828,1
2633,5294,1
2634,329,1
2634,1617,1
2635,1406,1
2635,3634,1
2635,3650,1
2636,1195,1
2636,3169,1
2637,984,1
2637,4420,1
2637,4579,1
2638,773,1
2638,2409,1
2639,562,1
2639,1071,1
2639,2336,1
2639,2645,1
2640,351,1
2640,5967,1
2640,8076,1
2641,140,1
2641,221,1
2641,2392,1
2641,6940,1
2642,8121,1
2643,5361,1
2643,7910,1
2644,7699,1
2645,5459,1
2645,7352,1
2645,7488,1
2646,7277,1
2647,7066,1
2648,6855,1
2649,6644,1
2650,4411,1
2650,6433,1
2650,6942,1
2651,3361,1
2651,6222,1
2652,6011,1
2653,2177,1
2653,2441,1
2653,5800,1
2654,461,1
2654,3373,1
2654,5589,1
2655,5378,1
2655,6181,1
2656,2778,1
2656,5167,1
2657,4956,1
2658,4745,1
2658,7440,1
2659,4534,1
2659,6593,1
2659,6804,1
2660,4323,1
2661,4112,1
2662,2346,1
2662,3901,1
2663,3690,1
2664,2476,1
2664,3479,1
2665,2222,1
2665,3268,1
2665,8065,1
2666,3057,1
2666,6050,1
2667,2846,1
2667,3578,1
2668,2635,1
2669,2424,1
2670,2213,1
2671,2002,1
2671,3228,1
2672,1791,1
2672,4382,1
2672,4481,1
2673,1580,1
2673,4055,1
2673,5564,1
2674,1369,1
2675,1014,1
2675,1158,1
2675,5209,1
2675,5913,1
2676,947,1
2677,736,1
2678,525,1
2678,3744,1
2678,4182,1
2679,314,1
2679,3439,1
2679,6097,1
2680,103,1
2681,6627,1
2681,8084,1
2682,2475,1
2682,3607,1
2682,7873,1
2683,7662,1
2684,7256,1
2684,7451,1
2685,198,1
2685,7240,1
2686,7029,1
2687,6818,1
2688,3277,1
2688,6607,1
2689,1258,1
2689,6396,1
2690,6185,1
2691,5974,1
2692,5763,1
2693,475,1
2693,5552,1
2694,5014,1
2694,5341,1
2694,6188,1
2695,507,1
2695,5130,1
2696,4919,1
2696,6476,1
2697,4708,1
2697,6075,1
2697,7508,1
2698,4497,1
2698,7281,1
2699,4286,1
2700,1526,1
2700,4075,1
2701,3864,1
2702,3653,1
2703,3442,1
2703,6530,1
2704,2238,1
2704,3231,1
2704,3298,1
2704,3566,1
2705,3014,1
2705,3020,1
2706,2809,1
2706,3863,1
2707,413,1
2707,546,1
2707,644,1
2707,2598,1
2708,2387,1
2709,2176,1
2710,536,1
2710,1965,1
2710,5761,1
2711,403,1
2711,532,1
2711,1754,1
2712,1543,1
2712,3381,1
2712,6946,1
2713,214,1
2713,1332,1
2713,5576,1
2714,1121,1
2714,6502,1
2715,910,1
2716,699,1
2717,488,1
2718,277,1
2718,2013,1
2719,66,1
2720,8047,1
2721,7836,1
2722,7625,1
2723,279,1
2723,6785,1
2723,7414,1
2724,7203,1
2725,6503,1
2725,6992,1
2726,6781,1
2727,460,1
2727,6570,1
2728,6359,1
2729,2002,1
2729,6148,1
2730,5937,1
2731,5726,1
2732,5515,1
2733,4400,1
2733,5304,1
2733,6042,1
2734,4140,1
2734,5093,1
2735,4599,1
2735,4882,1
2736,10,1
2736,2084,1
2736,4671,1
2736,5600,1
2737,1495,1
2737,1794,1
2737,4460,1
2737,7359,1
2738,4249,1
2739,1533,1
2739,4038,1
2740,694,1
2740,3827,1
2741,3174,1
2741,3616,1
2742,3405,1
2742,3430,1
2742,5266,1
2743,3194,1
2743,6112,1
2744,2983,1
2744,3643,1
2745,2753,1
2745,2772,1
2745,7131,1
2746,2108,1
2746,2320,1
2746,2561,1
2747,805,1
2747,2350,1
2747,7633,1
2748,2139,1
2749,1928,1
2750,1717,1
2751,1506,1
2752,1295,1
2752,7814,1
2753,1084,1
2753,2891,1
2754,873,1
2755,662,1
2755,2048,1
2755,2312,1
2756,451,1
2757,240,1
2757,6086,1
2758,29,1
2759,7422,1
2759,8010,1
2760,5318,1
2760,6362,1
2760,7799,1
2761,7588,1
2762,6033,1
2762,7377,1
2763,5232,1
2763,7166,1
2764,4179,1
2764,4645,1
2764,6955,1
2765,5929,1
2765,6744,1
2766,974,1
2766,6533,1
2767,3891,1
2767,6322,1
2768,6111,1
2769,736,1
2769,1666,1
2769,3822,1
2769,5900,1
2770,1399,1
2770,5689,1
2771,4596,1
2771,5478,1
2772,5267,1
2773,3395,1
2773,5056,1
2774,4845,1
2775,4634,1
2776,2213,1
2776,4423,1
2777,4212,1
2777,5326,1
2778,4001,1
2778,6294,1
2779,3790,1
2780,3579,1
2781,3368,1
2781,7800,1
2782,1847,1
2782,2769,1
2782,3157,1
2783,1455,1
2783,2946,1
2784,2735,1
2784,4981,1
2784,6682,1
2784,6814,1
2785,2524,1
2786,2313,1
2787,2102,1
2787,3457,1
2788,1891,1
2789,1680,1
2789,2552,1
2790,1469,1
2791,1258,1
2791,1421,1
2792,1047,1
2792,5417,1
2792,7890,1
2793,836,1
2793,2018,1
2793,3288,1
2794,625,1
2794,744,1
2794,6693,1
2795,414,1
2796,203,1
2796,6937,1
2797,2045,1
2797,8184,1
2798,7973,1
2799,7762,1
2800,7551,1
2801,6334,1
2801,7340,1
2802,7120,1
2802,7129,1
2803,6918,1
2804,43,1
2804,6707,1
2805,6496,1
2806,3653,1
2806,3680,1
2806,6285,1
2807,897,1
2807,6074,1
2808,5863,1
2808,7245,1
2809,5652,1
2810,5441,1
2810,5889,1
2811,5230,1
2812,5019,1
2812,6360,1
2813,4808,1
2814,4597,1
2815,3691,1
2815,4386,1
2815,7732,1
2816,178,1
2816,4175,1
2817,3964,1
2818,1355,1
2818,3753,1
2819,3542,1
2819,6868,1
2820,3331,1
2820,7172,1
2821,3120,1
2821,3149,1
2821,4253,1
2822,2909,1
2822,3192,1
2823,608,1
2823,2127,1
2823,2698,1
2823,4081,1
2823,7221,1
2824,845,1
2824,1389,1
2824,2487,1
2824,7932,1
2825,2276,1
2826,553,1
2826,726,1
2826,2065,1
2826,3529,1
2826,4036,1
2827,1854,1
2827,3156,1
2827,4674,1
2828,1643,1
2828,5223,1
2829,1432,1
2830,1221,1
2830,4947,1
2830,6358,1
2831,1010,1
2832,799,1
2832,6174,1
2833,588,1
2834,377,1
2834,817,1
2834,8086,1
2835,166,1
2836,4680,1
2836,7674,1
2836,8147,1
2837,1517,1
2837,7936,1
2838,2256,1
2838,4064,1
2838,7725,1
2839,3045,1
2839,4100,1
2839,7514,1
2840,7303,1
2841,1430,1
2841,7092,1
2842,340,1
2842,4525,1
2842,6881,1
2843,3448,1
2843,3676,1
2843,6670,1
2844,6459,1
2845,4693,1
2845,5915,1
2845,6248,1
2846,4068,1
2846,6037,1
2846,6466,1
2847,5826,1
2847,7157,1
2847,7246,1
2848,5615,1
2849,5404,1
2849,6529,1
2850,3735,1
2850,5193,1
2851,4982,1
2852,4771,1
2853,4560,1
2854,2278,1
2854,4349,1
2855,4138,1
2855,6201,1
2856,86,1
2856,790,1
2856,3927,1
2856,4487,1
2856,5922,1
2856,6614,1
2857,3716,1
2858,2317,1
2858,3505,1
2858,5161,1
2859,3294,1
2860,3083,1
2860,5409,1
2860,6899,1
2861,2872,1
2862,2661,1
2863,94,1
2863,2000,1
2863,2450,1
2863,3069,1
2864,508,1
2864,2239,1
2865,2028,1
2865,7285,1
2866,1817,1
2867,1606,1
2867,2418,1
2867,6250,1
2868,1395,1
2868,5403,1
2869,62,1
2869,1184,1
2870,973,1
2870,4774,1
2871,762,1
2871,1935,1
2872,551,1
2873,340,1
2874,129,1
2874,6267,1
2874,6508,1
2875,669,1
2875,3242,1
2875,5000,1
2875,6363,1
2875,7704,1
2875,8110,1
2876,7899,1
2877,2905,1
2877,4685,1
2877,7688,1
2878,4197,1
2878,7477,1
2879,1998,1
2879,5085,1
2879,7266,1
2880,3960,1
2880,7055,1
2881,754,1
2881,6844,1
2882,6633,1
2883,6422,1
2884,2339,1
2884,6211,1
2884,6343,1
2884,7500,1
2885,6000,1
2886,808,1
2886,5789,1
2887,5578,1
2887,7451,1
2888,609,1
2888,2333,1
2888,2501,1
2888,5352,1
2888,5367,1
2889,5156,1
2889,6415,1
2889,6729,1
2890,3865,1
2890,4873,1
2890,4945,1
2890,5166,1
2891,4734,1
2892,4523,1
2892,6669,1
2892,8078,1
2893,131,1
2893,4312,1
2893,6967,1
2894,876,1
2894,3465,1
2894,4101,1
2894,4880,1
2894,7653,1
2895,3756,1
2895,3890,1
2895,4499,1
2896,1153,1
2896,1463,1
2896,3679,1
2897,3468,1
2897,4590,1
2897,6027,1
2897,6383,1
2898,3257,1
2899,3046,1
2900,2508,1
2900,2835,1
2900,3516,1
2901,1872,1
2901,2624,1
2901,5005,1
2902,2413,1
2903,2202,1
2903,3939,1
2904,1338,1
2904,1991,1
2904,7793,1
2905,416,1
2905,1780,1
2905,6405,1
2905,6603,1
2906,1569,1
2906,5872,1
2907,1358,1
2908,1147,1
2908,5162,1
2909,936,1
2909,2779,1
2909,6317,1
2909,7729,1
2910,725,1
2911,514,1
2912,303,1
2912,3727,1
2913,92,1
2913,1341,1
2913,1474,1
2914,341,1
2914,8012,1
2914,8073,1
2915,7862,1
2916,7651,1
2917,7440,1
2917,7794,1
2918,7229,1
2919,5477,1
2919,7018,1
2920,404,1
2920,6807,1
2921,6164,1
2921,6596,1
2922,3201,1
2922,6385,1
2923,4162,1
2923,6174,1
2923,8155,1
2924,1417,1
2924,1778,1
2924,3067,1
2924,5963,1
2925,5752,1
2925,7971,1
2926,5541,1
2927,2364,1
2927,3342,1
2927,5330,1
2928,3496,1
2928,4825,1
2928,5119,1
2929,3031,1
2929,4908,1
2930,1487,1
2930,4697,1
2931,4486,1
2932,4275,1
2933,4064,1
2934,3853,1
2935,3642,1
2935,7358,1
2935,7462,1
2936,3431,1
2937,437,1
2937,3220,1
2937,7546,1
2938,3009,1
2938,3686,1
2939,2798,1
2940,2587,1
2940,4718,1
2941,2376,1
2941,2537,1
2942,2165,1
2942,7929,1
2943,1954,1
2944,1743,1
2945,1532,1
2946,1321,1
2946,4152,1
2946,6232,1
2946,6924,1
2946,7190,1
2947,1110,1
2948,899,1
2948,3850,1
2949,688,1
2950,477,1
2951,40,1
2951,266,1
2951,4200,1
2952,55,1
2952,2153,1
2953,8036,1
2954,2090,1
2954,7825,1
2955,7614,1
2956,5070,1
2956,7403,1
2957,7192,1
2958,1315,1
2958,6981,1
2959,6770,1
2959,7336,1
2960,304,1
2960,328,1
2960,6559,1
2961,414,1
2961,6348,1
2962,6137,1
2963,5926,1
2964,5715,1
2965,4876,1
2965,5504,1
2966,5293,1
2966,6278,1
2967,5082,1
2968,4871,1
