source,target,weight
7218,17433,1
7219,17222,1
7220,17011,1
7221,11200,1
7221,16800,1
7222,16589,1
7223,16378,1
7224,16167,1
7225,1674,1
7225,7462,1
7225,15956,1
7226,15745,1
7227,15534,1
7228,11086,1
7228,15323,1
7228,19877,1
7229,15112,1
7230,14901,1
7231,14690,1
7232,3595,1
7232,11718,1
7232,14479,1
7233,14268,1
7234,14057,1
7235,13846,1
7236,4491,1
7236,13635,1
7237,3674,1
7237,13424,1
7238,2031,1
7238,13213,1
7238,31845,1
7238,32630,1
7239,13002,1
7239,13261,1
7240,12791,1
7241,12580,1
7242,12369,1
7243,6026,1
7243,12158,1
7243,23059,1
7243,28514,1
7244,11947,1
7244,30692,1
7245,11736,1
7245,26119,1
7246,11525,1
7247,11314,1
7248,11103,1
7248,21525,1
7248,28958,1
7249,10892,1
7249,19061,1
7250,10681,1
7251,10470,1
7252,10259,1
7252,32384,1
7253,2785,1
7253,10048,1
7254,9837,1
7255,7918,1
7255,9626,1
7256,9415,1
7257,9204,1
7257,9709,1
7257,17741,1
7257,25268,1
7258,8993,1
7259,8782,1
7259,29140,1
7260,8571,1
7261,8360,1
7261,23174,1
7261,32323,1
7262,7923,1
7262,8149,1
7262,9895,1
7263,7938,1
7264,7727,1
7264,16801,1
7264,20751,1
7265,7516,1
7265,27617,1
7266,7305,1
7266,23490,1
7266,31189,1
7267,7094,1
7267,14207,1
7268,6883,1
7268,11353,1
7269,6672,1
7269,9038,1
7269,19848,1
7270,6461,1
7270,7693,1
7271,4010,1
7271,6250,1
7272,6039,1
7273,5828,1
7274,5617,1
7274,7624,1
7274,25151,1
7275,5406,1
7276,5195,1
7276,31873,1
7277,4984,1
7277,13278,1
7278,4773,1
7278,25885,1
7279,4562,1
7280,4351,1
7281,4140,1
7282,3929,1
7283,3718,1
7283,10449,1
7283,19469,1
7284,3507,1
7285,3296,1
7286,3085,1
7286,5640,1
7287,2874,1
7288,2663,1
7288,13514,1
7288,29172,1
7288,31041,1
7289,2452,1
7289,11112,1
7289,32245,1
7290,2241,1
7290,6596,1
7290,10368,1
7291,2030,1
7291,3590,1
7291,12009,1
7291,32084,1
7292,1819,1
7292,24619,1
7293,1608,1
7293,5129,1
7294,1397,1
7294,15383,1
7295,1186,1
7295,3326,1
7295,21278,1
7296,975,1
7297,764,1
7297,27020,1
7298,553,1
7299,342,1
7299,19008,1
7300,131,1
7300,5917,1
7301,30392,1
7301,32688,1
7302,32477,1
7303,15451,1
7303,32266,1
7304,32055,1
7305,8921,1
7305,15156,1
7305,31844,1
7306,528,1
7306,31633,1
7307,20339,1
7307,31422,1
7308,10489,1
7308,31211,1
7309,3582,1
7309,31000,1
7310,9434,1
7310,30789,1
7311,30578,1
7312,16815,1
7312,30367,1
7313,4136,1
7313,14574,1
7313,30156,1
7314,27119,1
7314,29945,1
7314,31898,1
7315,29734,1
7316,13575,1
7316,29523,1
7317,20724,1
7317,25083,1
7317,29312,1
7318,2841,1
7318,28063,1
7318,29101,1
7319,13450,1
7319,16609,1
7319,17072,1
7319,28890,1
7320,12610,1
7320,28679,1
7321,16505,1
7321,28468,1
7322,12535,1
7322,28257,1
7323,28046,1
7324,7812,1
7324,12170,1
7324,27835,1
7325,279,1
7325,3147,1
7325,19723,1
7325,24731,1
7325,27624,1
7325,28143,1
7326,27413,1
7327,27202,1
7328,26991,1
7328,28649,1
7329,6377,1
7329,23214,1
7329,26780,1
7330,26569,1
7330,29108,1
7331,23412,1
7331,26358,1
7332,26147,1
7333,3444,1
7333,3837,1
7333,25936,1
7334,18751,1
7334,25725,1
7335,25514,1
7336,25007,1
7336,25303,1
7337,2548,1
7337,25092,1
7337,29530,1
7338,24881,1
7338,25397,1
7339,16239,1
7339,24670,1
7340,24459,1
7341,19602,1
7341,24248,1
7341,29007,1
7341,29025,1
7342,24037,1
7343,23826,1
7344,23615,1
7345,23404,1
7345,25438,1
7346,10503,1
7346,23193,1
7347,7714,1
7347,15624,1
7347,22982,1
7348,8859,1
7348,12875,1
7348,22771,1
7349,22560,1
7350,22349,1
7351,22138,1
7352,21927,1
7353,19497,1
7353,21716,1
7353,25738,1
7354,21505,1
7355,21294,1
7356,4977,1
7356,21083,1
7356,21846,1
7357,17905,1
7357,20872,1
7357,31825,1
7358,20661,1
7358,29876,1
7359,20450,1
7359,22328,1
7359,23357,1
7360,20239,1
7361,195,1
7361,20028,1
7362,15452,1
7362,19817,1
7362,22651,1
7363,19606,1
7363,22979,1
7364,19395,1
7365,19184,1
7365,28191,1
7366,3468,1
7366,18244,1
7366,18973,1
7367,18762,1
7367,22121,1
7368,18551,1
7369,1154,1
7369,18340,1
7369,31314,1
7370,18129,1
7371,17918,1
7371,26002,1
7372,17707,1
7372,21246,1
7373,17496,1
7374,17285,1
7375,17074,1
7375,32118,1
7376,16863,1
7377,16652,1
7377,17256,1
7378,16441,1
7379,16230,1
7380,5233,1
7380,16019,1
7381,5045,1
7381,15808,1
7382,15597,1
7382,26889,1
7383,15386,1
7384,9877,1
7384,15175,1
7384,19375,1
7385,14964,1
7386,14753,1
7386,25848,1
7387,14542,1
7387,22904,1
7388,3585,1
7388,14331,1
7389,14120,1
7389,16057,1
7390,1594,1
7390,13909,1
7391,136,1
7391,13698,1
7392,13487,1
7392,30327,1
7393,8104,1
7393,12425,1
7393,13276,1
7393,17151,1
7393,22223,1
7394,13065,1
7395,12854,1
7395,19266,1
7396,12643,1
7397,12432,1
7398,12221,1
7398,30243,1
7399,1538,1
7399,8935,1
7399,12010,1
7400,10400,1
7400,11799,1
7400,14500,1
7400,18438,1
7401,11588,1
7401,18361,1
7402,11377,1
7402,13319,1
7402,14871,1
7403,11166,1
7404,10955,1
7405,10744,1
7406,10533,1
7407,8125,1
7407,10322,1
7408,10111,1
7409,7921,1
7409,9900,1
7410,9689,1
7411,9478,1
7411,21553,1
7412,9267,1
7413,9056,1
7414,8845,1
7415,8634,1
7415,12613,1
7415,23670,1
7416,8423,1
7417,8212,1
7417,10220,1
7417,28167,1
7418,8001,1
7418,15035,1
7418,31627,1
7419,7790,1
7420,7579,1
7420,19599,1
7421,7368,1
7421,19985,1
7422,7157,1
7423,6946,1
7423,27226,1
7424,6735,1
7424,18305,1
7424,30550,1
7425,6524,1
7425,8492,1
7425,15232,1
7425,32482,1
7426,6313,1
7426,18587,1
7426,21234,1
7427,3813,1
7427,6102,1
7427,31218,1
7428,5891,1
7428,21377,1
7429,5680,1
7429,6507,1
7429,28080,1
7430,5469,1
7431,5258,1
7432,5047,1
7433,4836,1
7434,4625,1
7434,9005,1
7434,15911,1
7434,21014,1
7435,4414,1
7435,6403,1
7436,3720,1
7436,4203,1
7436,12580,1
7437,3992,1
7437,25451,1
7438,3781,1
7438,5633,1
7438,11812,1
7439,3570,1
7440,3359,1
7440,21466,1
7440,22766,1
7441,3148,1
7441,10975,1
7442,2937,1
7443,2726,1
7443,6099,1
7443,17135,1
7444,2515,1
7444,28602,1
7445,2304,1
7446,2093,1
7447,1882,1
7447,20206,1
7447,31937,1
7448,1671,1
7448,1726,1
7449,1460,1
7449,19023,1
7450,1249,1
7450,3063,1
7450,27336,1
7451,1038,1
7451,23652,1
7452,827,1
7452,18378,1
7453,616,1
7453,4089,1
7453,11856,1
7453,28548,1
7454,405,1
7454,12952,1
7455,194,1
7455,4409,1
7456,32751,1
7457,32540,1
7458,14686,1
7458,32329,1
7459,32118,1
7460,13682,1
7460,22546,1
7460,31907,1
7461,25075,1
7461,31696,1
7462,17932,1
7462,31485,1
7463,31274,1
7464,604,1
7464,31063,1
7465,452,1
7465,30852,1
7466,13684,1
7466,25069,1
7466,30641,1
7467,15042,1
7467,30430,1
7468,30219,1
7469,30008,1
7470,29797,1
7471,13031,1
7471,29586,1
7472,29375,1
7473,475,1
7473,29164,1
7474,18939,1
7474,20590,1
7474,28953,1
7475,17026,1
7475,28742,1
7476,22638,1
7476,28078,1
7476,28531,1
7477,13051,1
7477,28320,1
7478,22643,1
7478,28109,1
7479,27898,1
7480,1266,1
7480,27687,1
7481,27476,1
7482,1978,1
7482,27265,1
7483,2515,1
7483,27054,1
7484,26843,1
7485,18180,1
7485,26300,1
7485,26632,1
7486,26421,1
7487,26210,1
7488,25999,1
7489,25788,1
7490,25244,1
7490,25577,1
7490,28031,1
7491,8892,1
7491,25366,1
7491,26587,1
7492,25155,1
7493,6597,1
7493,24944,1
7494,20792,1
7494,24733,1
7495,7629,1
7495,24522,1
7495,30889,1
7496,15682,1
7496,24311,1
7496,31301,1
7497,6842,1
7497,24100,1
7498,13608,1
7498,23889,1
7499,15917,1
7499,23678,1
7499,28274,1
7500,1206,1
7500,23467,1
7501,20270,1
7501,23256,1
7501,24242,1
7502,23045,1
7503,9035,1
7503,19174,1
7503,22834,1
7504,22623,1
7504,27023,1
7505,22412,1
7506,22201,1
7507,21990,1
7508,6900,1
7508,9461,1
7508,21779,1
7509,21568,1
7510,15077,1
7510,21357,1
7511,21146,1
7512,19195,1
7512,20247,1
7512,20935,1
7512,27191,1
7513,20724,1
7514,20513,1
7514,25170,1
7514,27053,1
7515,5182,1
7515,20302,1
7515,23495,1
7516,9814,1
7516,10026,1
7516,20091,1
7517,19880,1
7518,19138,1
7518,19669,1
7519,2348,1
7519,19458,1
7520,10389,1
7520,16467,1
7520,19247,1
7521,19036,1
7522,18326,1
7522,18825,1
7522,18995,1
7523,8123,1
7523,18614,1
7524,13019,1
7524,18403,1
7525,7815,1
7525,18192,1
7526,16973,1
7526,17981,1
7527,7843,1
7527,17770,1
7528,17559,1
7529,17348,1
7529,18734,1
7530,17137,1
7530,31255,1
7531,16345,1
7531,16926,1
7531,23239,1
7531,31890,1
7532,16715,1
7533,4985,1
7533,16504,1
7534,16293,1
7534,32436,1
7535,1901,1
7535,16082,1
7535,18960,1
7536,15871,1
7537,5349,1
7537,15660,1
7537,22461,1
7537,26588,1
7537,31570,1
7538,15449,1
7538,28122,1
7538,30491,1
7539,12780,1
7539,15238,1
7540,11184,1
7540,15027,1
7541,14816,1
7542,14605,1
7543,14394,1
7543,28402,1
7544,14183,1
7545,13972,1
7546,13761,1
7546,32438,1
7547,4569,1
7547,13550,1
7548,13339,1
7549,4820,1
7549,12876,1
7549,13128,1
7550,12917,1
7550,17557,1
7551,12706,1
7551,23644,1
7552,12495,1
7553,12284,1
7553,12976,1
7554,11273,1
7554,12073,1
7555,93,1
7555,8297,1
7555,11862,1
7556,11651,1
7556,16664,1
7556,32651,1
7557,11440,1
7558,11229,1
7559,3183,1
7559,11018,1
7560,9777,1
7560,10807,1
7561,3500,1
7561,5429,1
7561,10596,1
7561,14345,1
7562,4666,1
7562,8021,1
7562,10385,1
7563,10174,1
7563,19963,1
7564,9963,1
7565,8676,1
7565,9752,1
7566,9541,1
7567,9330,1
7568,9119,1
7568,13271,1
7569,3736,1
7569,8908,1
7570,8697,1
7571,8486,1
7571,29492,1
7572,8275,1
7573,2349,1
7573,8064,1
7574,7853,1
7574,28429,1
7575,1066,1
7575,7642,1
7576,7431,1
7577,7220,1
7577,9579,1
7578,7009,1
7579,6798,1
7579,7953,1
7579,28364,1
7580,5033,1
7580,6587,1
7581,3103,1
7581,6376,1
7582,6165,1
7583,5954,1
7583,26785,1
7584,5535,1
7584,5743,1
7584,27223,1
7585,5532,1
7585,24102,1
7586,5321,1
7587,5110,1
7587,25707,1
7588,4899,1
7588,18459,1
7588,24442,1
7589,4688,1
7589,9856,1
7590,4477,1
7590,13224,1
7591,760,1
7591,4266,1
7592,4055,1
7592,25479,1
7593,3844,1
7593,13013,1
7593,26386,1
7594,3633,1
7594,12232,1
7594,13565,1
7595,3422,1
7596,52,1
7596,3211,1
7596,30262,1
7597,3000,1
7598,2789,1
7599,2578,1
7600,2367,1
7601,2156,1
7601,9682,1
7602,1945,1
7603,1734,1
7603,23299,1
7604,1523,1
7604,23021,1
7604,23931,1
7605,1312,1
7606,1101,1
7607,890,1
7607,12241,1
7608,679,1
7608,1408,1
7608,8433,1
7608,12563,1
7608,16535,1
7608,18406,1
7608,32123,1
7609,468,1
7609,5505,1
7609,19557,1
7609,30968,1
7610,257,1
7610,3372,1
7610,4661,1
7610,25546,1
7611,46,1
7611,8664,1
7612,32603,1
7613,32392,1
7614,32181,1
7615,4723,1
7615,31970,1
7616,31759,1
7617,8489,1
7617,10303,1
7617,18684,1
7617,31548,1
7618,31337,1
7619,31126,1
7620,14728,1
7620,30915,1
7621,29182,1
7621,30704,1
7622,6074,1
7622,17487,1
7622,30493,1
7623,30282,1
7624,23407,1
7624,30071,1
7624,31717,1
7625,4885,1
7625,9205,1
7625,29860,1
7626,9550,1
7626,26127,1
7626,29649,1
7627,6444,1
7627,7553,1
7627,17217,1
7627,29438,1
7628,2897,1
7628,8035,1
7628,18887,1
7628,29227,1
7629,1321,1
7629,29016,1
7630,28805,1
7631,21810,1
7631,28594,1
7632,28383,1
7633,1139,1
7633,5221,1
7633,25288,1
7633,28172,1
7634,13846,1
7634,27961,1
7635,27750,1
7635,27954,1
7636,2354,1
7636,27539,1
7637,12336,1
7637,27328,1
7637,32310,1
7638,27117,1
7639,2383,1
7639,26906,1
7640,26695,1
7640,32524,1
7641,26484,1
7641,28377,1
7642,26273,1
7643,26062,1
7644,25851,1
7645,12378,1
7645,25640,1
7646,25429,1
7647,19414,1
7647,24963,1
7647,25218,1
7648,6723,1
7648,19927,1
7648,25007,1
7649,24796,1
7650,24585,1
7651,187,1
7651,24374,1
7651,28538,1
7651,32284,1
7652,4326,1
7652,9136,1
7652,15701,1
7652,20079,1
7652,24163,1
7653,6080,1
7653,23952,1
7654,11722,1
7654,18689,1
7654,23741,1
7655,10466,1
7655,23530,1
7655,27010,1
7656,13882,1
7656,23319,1
7657,21339,1
7657,23108,1
7658,22897,1
7659,22686,1
7660,4828,1
7660,22475,1
7661,22264,1
7662,17366,1
7662,22053,1
7663,21842,1
7664,5420,1
7664,21631,1
7664,24459,1
7665,21420,1
7666,19270,1
7666,21209,1
7667,8284,1
7667,18934,1
7667,20998,1
7668,20787,1
7669,12372,1
7669,20576,1
7669,21169,1
7670,20365,1
7671,10574,1
7671,20154,1
7672,9922,1
7672,19943,1
7672,28586,1
7673,1771,1
7673,14719,1
7673,19732,1
7674,1935,1
7674,4006,1
7674,14178,1
7674,19521,1
7674,25702,1
7675,11087,1
7675,19310,1
7676,19099,1
7677,10535,1
7677,18888,1
7677,24955,1
7677,28232,1
7678,3513,1
7678,18677,1
7679,8481,1
7679,18466,1
7680,18255,1
7680,28643,1
7681,18044,1
7681,23516,1
7682,17833,1
7682,20930,1
7683,17622,1
7684,17411,1
7685,17200,1
7685,32389,1
7686,8431,1
7686,16989,1
7687,16778,1
7687,20369,1
7688,16567,1
7688,20446,1
7689,16356,1
7690,16145,1
7691,15656,1
7691,15934,1
7691,18633,1
7692,15723,1
7693,15512,1
7693,19635,1
7694,7110,1
7694,15301,1
7695,15090,1
7695,19260,1
7695,27793,1
7696,14879,1
7697,14668,1
7697,26687,1
7698,4754,1
7698,13293,1
7698,14457,1
7699,14246,1
7699,26009,1
7700,14035,1
7701,13824,1
7702,5321,1
7702,7587,1
7702,13613,1
7703,13402,1
7703,24229,1
7704,13191,1
7705,12980,1
7705,18116,1
7706,12769,1
7707,12558,1
7707,28363,1
7707,28739,1
7708,12347,1
7708,20794,1
7708,30364,1
7709,12136,1
7710,11925,1
7711,514,1
7711,5708,1
7711,11714,1
7712,11503,1
7713,11292,1
7713,15807,1
7714,11081,1
7714,15602,1
7715,10870,1
7715,19893,1
7716,10659,1
7717,10448,1
7717,22013,1
7718,10237,1
7718,14563,1
7718,29100,1
7719,10026,1
7720,9815,1
7720,12199,1
7720,27919,1
7721,9604,1
7722,9393,1
7722,10942,1
7723,6983,1
7723,7653,1
7723,9182,1
7723,22647,1
7724,8971,1
7724,17532,1
7725,8760,1
7726,8549,1
7726,12250,1
7727,8338,1
7728,972,1
7728,8127,1
7729,7916,1
7730,913,1
7730,7046,1
7730,7705,1
7731,7494,1
7732,5602,1
7732,7283,1
7732,15985,1
7732,24497,1
7733,7072,1
7734,6861,1
7734,25295,1
7734,31130,1
7735,6650,1
7735,11733,1
7735,27824,1
7735,28564,1
7735,32757,1
7736,6439,1
7737,3817,1
7737,6228,1
7737,14665,1
7738,6017,1
7739,5806,1
7739,9034,1
7739,17513,1
7740,5595,1
7741,5384,1
7742,5173,1
7742,29177,1
7743,2070,1
7743,4962,1
7743,25024,1
7744,4751,1
7744,29412,1
7745,4415,1
7745,4540,1
7745,5628,1
7745,32092,1
7746,4329,1
7746,27310,1
7746,30061,1
7747,4118,1
7747,27063,1
7748,3907,1
7749,2807,1
7749,3696,1
7750,3485,1
7751,1450,1
7751,3274,1
7751,19721,1
7752,3063,1
7752,17353,1
7753,2852,1
7753,20448,1
7754,2641,1
7755,2430,1
7755,31932,1
7756,2219,1
7757,2008,1
7758,1797,1
7758,20952,1
7759,1586,1
7759,8398,1
7760,1375,1
7761,1164,1
7761,28417,1
7761,28628,1
7762,4,1
7762,953,1
7763,742,1
7763,8594,1
7763,8607,1
7764,531,1
7765,320,1
7765,14926,1
7766,109,1
7766,27208,1
7767,32666,1
7768,22400,1
7768,32455,1
7769,32244,1
7770,18144,1
7770,32033,1
7771,31822,1
7772,30255,1
7772,31611,1
7773,31400,1
7774,31189,1
7775,22515,1
7775,30978,1
7776,20332,1
7776,30767,1
7777,30556,1
7778,22304,1
7778,30345,1
7779,19551,1
7779,30134,1
7780,5709,1
7780,29923,1
7781,11489,1
7781,29712,1
7782,29501,1
7783,464,1
7783,1203,1
7783,29290,1
7784,29079,1
7785,10011,1
7785,13197,1
7785,28868,1
7786,25660,1
7786,28657,1
7786,29522,1
7787,6841,1
7787,7105,1
7787,28446,1
7788,20898,1
7788,28235,1
7789,28024,1
7790,27813,1
7791,23713,1
7791,27602,1
7792,11076,1
7792,23049,1
7792,27391,1
7793,101,1
7793,27180,1
7794,12129,1
7794,26969,1
7795,26758,1
7796,15582,1
7796,26547,1
7797,26336,1
7798,26125,1
7799,25914,1
7800,10182,1
7800,19426,1
7800,20139,1
7800,25703,1
7801,4299,1
7801,25492,1
7802,25281,1
7802,25349,1
7803,21649,1
7803,25070,1
7803,30109,1
7804,24859,1
7805,16569,1
7805,24648,1
7805,29791,1
7806,24437,1
7806,29147,1
7806,32656,1
7807,23054,1
7807,24226,1
7808,7938,1
7808,24015,1
7809,4038,1
7809,14140,1
7809,23804,1
7810,23593,1
7810,26866,1
7811,23382,1
7812,23171,1
7812,25358,1
7813,22960,1
7813,29954,1
7814,22749,1
7815,22538,1
7816,22327,1
7816,28369,1
7817,16848,1
7817,22116,1
7818,21905,1
7819,17614,1
7819,17992,1
7819,21694,1
7820,21483,1
7821,21272,1
7822,384,1
7822,11518,1
7822,13989,1
7822,15358,1
7822,21061,1
7822,32540,1
7823,20850,1
7824,20639,1
7824,23573,1
7824,29440,1
7824,29998,1
7825,338,1
7825,20428,1
7826,8395,1
7826,20217,1
7827,20006,1
7827,27351,1
7828,3398,1
7828,19795,1
7829,19584,1
7830,19373,1
7831,19162,1
7832,18951,1
7832,21557,1
7833,18740,1
7834,18529,1
7835,18318,1
7835,19956,1
7835,32718,1
7836,18107,1
7836,21022,1
7837,17896,1
7838,17685,1
7839,11703,1
7839,17474,1
7839,22918,1
7840,4387,1
7840,17263,1
7841,5683,1
7841,8660,1
7841,17052,1
7841,19627,1
7842,16841,1
7843,1755,1
7843,16630,1
7844,16419,1
7845,12739,1
7845,14477,1
7845,16208,1
7846,15997,1
7846,24839,1
7846,25271,1
7847,15786,1
7847,17527,1
7848,15575,1
7848,22112,1
7849,15364,1
7850,3439,1
7850,15153,1
7851,3214,1
7851,14942,1
7852,14731,1
7853,707,1
7853,13279,1
7853,14520,1
7853,18051,1
7854,14309,1
7855,14098,1
7856,13887,1
7857,13676,1
7858,13465,1
7859,13254,1
7859,15322,1
7859,18795,1
7860,13043,1
7861,1218,1
7861,12832,1
7862,12621,1
7862,20990,1
7862,29994,1
7863,12410,1
7864,12199,1
7865,11988,1
7866,11777,1
7866,30911,1
7867,11566,1
7867,29375,1
7868,11355,1
7868,23901,1
7869,3076,1
7869,11144,1
7869,22754,1
7870,10933,1
7870,24622,1
7871,10722,1
7871,28559,1
7872,10511,1
7872,17148,1
7872,20337,1
7873,7118,1
7873,10300,1
7874,10089,1
7875,9878,1
7875,22974,1
7876,9667,1
7876,26074,1
7877,2003,1
7877,9192,1
7877,9456,1
7878,9245,1
7878,11464,1
7878,17079,1
7878,20117,1
7878,31918,1
7879,9034,1
7880,8823,1
7881,4680,1
7881,8612,1
7882,8401,1
7883,8190,1
7884,4981,1
7884,7979,1
7884,11509,1
7884,14917,1
7884,29889,1
7885,7768,1
7886,7557,1
7887,585,1
7887,7346,1
7887,10980,1
7888,7135,1
7888,10358,1
7888,19663,1
7889,6924,1
7889,21465,1
7890,6713,1
7891,6502,1
7891,23256,1
7892,6291,1
7893,6080,1
7894,5869,1
7894,13318,1
7895,5658,1
7896,5447,1
7896,20782,1
7896,23555,1
7896,31345,1
7897,5236,1
7897,26290,1
7897,27590,1
7898,5025,1
7898,14109,1
7899,4814,1
7899,30620,1
7900,4603,1
7900,9105,1
7901,4392,1
7901,10879,1
7901,14667,1
7901,19232,1
7902,4181,1
7902,8005,1
7903,3970,1
7904,3759,1
7904,7557,1
7905,3548,1
7906,3337,1
7907,3126,1
7907,23566,1
7908,1844,1
7908,2915,1
7908,12758,1
7909,1843,1
7909,2704,1
7909,29763,1
7910,1269,1
7910,2493,1
7910,16398,1
7911,2282,1
7911,6131,1
7912,798,1
7912,2071,1
7913,1860,1
7913,17644,1
7914,1649,1
7914,12280,1
7915,1438,1
7915,6263,1
7915,11463,1
7916,1227,1
7917,1016,1
7917,5858,1
7917,7398,1
7917,26670,1
7918,805,1
7918,1586,1
7918,15418,1
7918,23607,1
7919,167,1
7919,594,1
7919,23045,1
7919,25856,1
7920,383,1
7920,3766,1
7921,172,1
7921,16727,1
7922,32729,1
7923,27,1
7923,4333,1
7923,18500,1
7923,28414,1
7923,32518,1
7924,4938,1
7924,19146,1
7924,32307,1
7925,5679,1
7925,30683,1
7925,32096,1
7926,3567,1
7926,31885,1
7927,28463,1
7927,28664,1
7927,30024,1
7927,31674,1
7928,573,1
7928,23838,1
7928,31463,1
7929,3202,1
7929,14476,1
7929,16327,1
7929,31252,1
7930,31041,1
7931,6015,1
7931,30510,1
7931,30830,1
7932,30619,1
7933,26905,1
7933,30408,1
7934,30197,1
7935,15616,1
7935,21742,1
7935,29986,1
7935,32046,1
7936,20776,1
7936,29775,1
7937,29564,1
7937,31581,1
7938,2717,1
7938,29353,1
7939,29142,1
7940,28931,1
7941,10925,1
7941,28720,1
7942,22894,1
7942,25778,1
7942,28509,1
7942,30406,1
7943,8044,1
7943,13746,1
7943,17805,1
7943,24639,1
7943,28298,1
7944,28087,1
7945,27876,1
7946,1113,1
7946,3503,1
7946,27665,1
7947,27410,1
7947,27454,1
7948,22235,1
7948,27243,1
7949,5790,1
7949,27032,1
7949,28046,1
7950,20511,1
7950,22031,1
7950,26821,1
7951,1512,1
7951,5567,1
7951,26610,1
7952,508,1
7952,26399,1
7952,27004,1
7952,29824,1
7953,15218,1
7953,23514,1
7953,26188,1
7954,1690,1
7954,22977,1
7954,25977,1
7955,25766,1
7956,25555,1
7956,29669,1
7957,25344,1
7957,25448,1
7958,16937,1
7958,25133,1
7959,9338,1
7959,24922,1
7959,27157,1
7960,24711,1
7961,5434,1
7961,7868,1
7961,24500,1
7962,5524,1
7962,24289,1
7963,24078,1
7964,13879,1
7964,23867,1
7965,23656,1
7966,23445,1
7967,23234,1
7968,23023,1
7969,6376,1
7969,22812,1
7970,18851,1
7970,22601,1
7971,22390,1
7972,8017,1
7972,22179,1
7973,21968,1
7974,21757,1
7974,32500,1
7975,21546,1
7975,22742,1
7976,491,1
7976,10176,1
7976,21335,1
7977,16854,1
7977,21124,1
7978,20913,1
7978,25439,1
7978,27064,1
7979,20702,1
7980,20491,1
7981,638,1
7981,20280,1
7982,14354,1
7982,16189,1
7982,20069,1
7982,26020,1
7983,8034,1
7983,19858,1
7984,18897,1
7984,19647,1
7985,19436,1
7986,12162,1
7986,19225,1
7987,6034,1
7987,19014,1
7988,7433,1
7988,18803,1
7989,18592,1
7990,16161,1
7990,18381,1
7991,18170,1
7991,28474,1
7992,17959,1
7993,17748,1
7994,17537,1
7995,17326,1
7996,17115,1
7996,20857,1
7996,23816,1
7996,27459,1
7996,29964,1
7997,16904,1
7998,2809,1
7998,16666,1
7998,16693,1
7999,16482,1
8000,9793,1
8000,16271,1
8000,30403,1
8001,16060,1
8002,15849,1
8003,5506,1
8003,15638,1
8003,30496,1
8004,11606,1
8004,15427,1
8004,15638,1
8005,15216,1
8006,15005,1
8007,14794,1
8008,6457,1
8008,13996,1
8008,14583,1
8008,18739,1
8009,3788,1
8009,14372,1
8009,20264,1
8010,14161,1
8011,7394,1
8011,13950,1
8012,6294,1
8012,12388,1
8012,13739,1
8013,642,1
8013,13528,1
8014,13317,1
8014,13858,1
8015,12824,1
8015,13106,1
8015,32073,1
8016,11842,1
8016,12895,1
8016,16669,1
8016,23890,1
8017,8422,1
8017,12566,1
8017,12684,1
8017,15566,1
8017,29320,1
8018,6007,1
8018,12473,1
8019,10366,1
8019,11259,1
8019,12262,1
8019,27199,1
8020,12022,1
8020,12051,1
8020,18683,1
8021,5247,1
8021,11840,1
8022,2526,1
8022,11629,1
8022,23368,1
8023,534,1
8023,11418,1
8023,27388,1
8023,28697,1
8024,11207,1
8025,10996,1
8026,10785,1
8026,23675,1
8027,10574,1
8028,10363,1
8028,29135,1
8029,10152,1
8030,9941,1
8031,9730,1
8031,12188,1
8031,29349,1
8032,9519,1
8033,7290,1
8033,9308,1
8033,13377,1
8033,25318,1
8034,9097,1
8035,90,1
8035,8886,1
8036,8675,1
8037,8464,1
8037,9997,1
8037,20505,1
8038,8253,1
8039,8042,1
8039,25279,1
8040,7831,1
8040,11118,1
8040,18583,1
8041,7620,1
8042,7409,1
8043,7198,1
8043,10668,1
8044,6987,1
8044,15430,1
8045,6776,1
8046,945,1
8046,2929,1
8046,6565,1
8047,1307,1
8047,6354,1
8048,6143,1
8049,5932,1
8049,26252,1
8050,5721,1
8050,21563,1
8051,5510,1
8052,5299,1
8053,5088,1
8053,11576,1
8054,1226,1
8054,4877,1
8054,8690,1
8054,27862,1
8055,1533,1
8055,4666,1
8055,28952,1
8056,4455,1
8057,4244,1
8057,9966,1
8058,1400,1
8058,4033,1
8058,9637,1
8059,3822,1
8059,23133,1
8060,3611,1
8060,17143,1
8060,19314,1
8060,21390,1
8060,26773,1
8061,3400,1
8062,3189,1
8063,2978,1
8063,29090,1
8064,2767,1
8065,2556,1
8065,4591,1
8066,2345,1
8066,10608,1
8067,2134,1
8067,22725,1
8068,1923,1
8069,1712,1
8069,2530,1
8070,1501,1
8070,12444,1
8070,20350,1
8070,27298,1
8071,1290,1
8072,1079,1
8072,11033,1
8072,14624,1
8072,24422,1
8073,868,1
8074,657,1
8075,446,1
8075,6463,1
8075,20465,1
8075,22860,1
8076,235,1
8077,24,1
8077,18802,1
8077,29446,1
8078,32581,1
8079,28326,1
8079,32370,1
8080,3170,1
8080,7127,1
8080,21480,1
8080,32159,1
8081,27568,1
8081,31948,1
8082,31737,1
8083,31526,1
8084,15370,1
8084,31315,1
8085,31104,1
8085,32577,1
8086,30893,1
8087,19516,1
8087,22605,1
8087,30682,1
8088,3581,1
8088,6898,1
8088,30471,1
8089,30260,1
8090,11485,1
8090,30049,1
8091,6289,1
8091,7075,1
8091,29838,1
8092,29627,1
8093,29416,1
8094,2784,1
8094,29205,1
8095,13397,1
8095,28994,1
8095,32007,1
8096,5945,1
