source,target,weight
17514,21453,1
17514,66982,1
17514,110451,1
17514,113618,1
17515,8349,1
17515,8985,1
17515,28392,1
17515,60480,1
17515,82542,1
17515,96192,1
17515,99128,1
17515,101721,1
17515,105758,1
17515,112913,1
17515,119263,1
17515,127798,1
17516,7339,1
17516,22878,1
17516,29858,1
17516,37666,1
17516,42642,1
17516,58181,1
17516,67756,1
17516,72779,1
17516,102784,1
17517,1666,1
17517,39800,1
17517,96242,1
17517,125424,1
17518,6821,1
17518,22623,1
17518,33785,1
17518,39318,1
17518,88020,1
17519,2265,1
17519,14266,1
17519,63753,1
17519,75282,1
17519,77625,1
17519,77865,1
17519,78300,1
17519,89013,1
17519,104914,1
17520,20837,1
17520,37354,1
17520,71935,1
17520,73434,1
17520,95016,1
17520,104572,1
17520,129333,1
17521,16227,1
17521,28890,1
17521,38956,1
17521,58272,1
17521,63859,1
17521,69888,1
17521,80718,1
17521,117737,1
17522,5977,1
17522,86359,1
17522,108434,1
17523,15612,1
17523,18966,1
17523,47519,1
17523,50008,1
17523,54267,1
17523,68603,1
17523,89708,1
17523,104070,1
17523,125841,1
17523,125842,1
17524,1303,1
17524,33206,1
17524,37210,1
17524,39042,1
17524,69381,1
17524,69671,1
17524,71091,1
17524,72760,1
17524,78527,1
17524,116808,1
17524,123044,1
17524,129428,1
17525,26163,1
17525,38112,1
17525,51407,1
17525,62594,1
17525,72557,1
17525,86852,1
17525,119006,1
17525,128889,1
17526,5133,1
17526,16430,1
17526,22512,1
17526,23678,1
17526,31864,1
17526,32989,1
17526,44945,1
17526,52761,1
17526,71644,1
17526,72441,1
17526,81556,1
17526,81606,1
17527,12650,1
17527,24808,1
17527,33366,1
17527,33659,1
17527,65104,1
17527,75977,1
17527,102080,1
17527,102547,1
17527,103226,1
17527,118764,1
17528,23442,1
17528,65575,1
17528,70247,1
17528,97194,1
17528,99843,1
17528,118759,1
17528,125398,1
17529,35582,1
17529,37268,1
17529,43543,1
17529,52057,1
17529,56415,1
17529,96189,1
17529,96223,1
17529,123518,1
17529,127001,1
17530,4289,1
17530,13085,1
17530,49979,1
17530,61828,1
17530,70349,1
17530,80641,1
17530,92057,1
17530,102856,1
17530,114049,1
17530,121892,1
17530,124028,1
17531,11458,1
17531,78378,1
17531,97268,1
17531,102382,1
17531,104648,1
17531,111490,1
17531,111549,1
17532,17002,1
17532,48346,1
17532,60684,1
17532,69403,1
17532,90437,1
17532,108106,1
17532,115227,1
17532,128218,1
17532,129390,1
17533,5186,1
17533,18721,1
17533,36424,1
17533,53273,1
17533,70927,1
17533,77911,1
17533,92535,1
17533,111864,1
17533,119288,1
17534,3445,1
17534,20624,1
17534,30543,1
17534,34390,1
17534,61144,1
17534,63629,1
17534,92010,1
17534,123585,1
17534,129605,1
17535,6901,1
17535,48561,1
17535,56626,1
17535,67674,1
17535,99325,1
17535,100722,1
17535,101538,1
17536,43445,1
17536,59386,1
17536,68559,1
17536,123087,1
17537,12578,1
17537,15111,1
17537,35580,1
17537,75206,1
17537,93768,1
17537,105557,1
17537,110927,1
17538,1023,1
17538,2601,1
17538,24869,1
17538,76563,1
17538,76590,1
17538,87838,1
17538,107332,1
17538,129885,1
17539,26357,1
17539,32299,1
17539,62998,1
17539,86556,1
17539,100694,1
17539,110579,1
17539,119492,1
17539,129979,1
17540,2206,1
17540,38630,1
17540,63506,1
17540,65101,1
17540,67715,1
17540,68185,1
17540,71066,1
17540,109490,1
17540,117977,1
17540,121744,1
17540,125352,1
17541,34736,1
17541,45291,1
17541,50967,1
17541,57969,1
17542,1757,1
17542,70964,1
17543,7036,1
17543,36943,1
17543,56386,1
17543,64644,1
17543,84136,1
17543,87265,1
17543,99850,1
17543,101425,1
17543,105123,1
17543,125137,1
17544,400,1
17544,749,1
17544,868,1
17544,3757,1
17544,15574,1
17544,16055,1
17544,26834,1
17544,63408,1
17544,66871,1
17544,128267,1
17545,18834,1
17545,30052,1
17545,30125,1
17545,33892,1
17545,53055,1
17545,54819,1
17545,125033,1
17546,913,1
17546,17636,1
17546,59905,1
17546,63411,1
17546,64982,1
17546,120137,1
17546,120487,1
17547,14020,1
17547,35265,1
17547,50741,1
17547,61024,1
17547,82156,1
17547,97169,1
17547,99006,1
17548,66027,1
17548,109813,1
17548,116513,1
17549,32006,1
17549,33048,1
17549,47050,1
17549,65877,1
17549,91354,1
17549,95591,1
17549,126400,1
17550,69,1
17550,17306,1
17550,20008,1
17550,30848,1
17550,59849,1
17550,66243,1
17550,78114,1
17550,87419,1
17550,123721,1
17551,76523,1
17551,77836,1
17551,98162,1
17551,103953,1
17551,110450,1
17552,11230,1
17552,32714,1
17552,44656,1
17552,58027,1
17552,65183,1
17552,96214,1
17553,29500,1
17553,32204,1
17553,46853,1
17553,53093,1
17553,69790,1
17553,119723,1
17553,126662,1
17554,1133,1
17554,35325,1
17554,58648,1
17554,95347,1
17554,121186,1
17554,130297,1
17555,69299,1
17555,72114,1
17555,74157,1
17555,87468,1
17555,97318,1
17555,116949,1
17555,128168,1
17556,30044,1
17556,41389,1
17556,42756,1
17556,59876,1
17556,64339,1
17556,79466,1
17556,87065,1
17556,87748,1
17556,88161,1
17556,94486,1
17556,116555,1
17556,124422,1
17557,8884,1
17557,27579,1
17557,31360,1
17557,84232,1
17557,102083,1
17557,115790,1
17557,122446,1
17558,47181,1
17558,77694,1
17558,129453,1
17559,17888,1
17559,22439,1
17559,32694,1
17559,43329,1
17559,62166,1
17559,96474,1
17559,99600,1
17560,7148,1
17560,24952,1
17560,40793,1
17560,43027,1
17560,47545,1
17560,56410,1
17560,63495,1
17560,63595,1
17560,86625,1
17560,100268,1
17560,101730,1
17560,104599,1
17560,104605,1
17560,121404,1
17560,129064,1
17561,5680,1
17561,19559,1
17561,23757,1
17561,24995,1
17561,30516,1
17561,69670,1
17561,83195,1
17561,109378,1
17562,9970,1
17562,13055,1
17562,28814,1
17562,51277,1
17562,88234,1
17562,94495,1
17562,99811,1
17562,100300,1
17562,113812,1
17562,128609,1
17563,18668,1
17563,47799,1
17563,48609,1
17563,63762,1
17563,82162,1
17563,95630,1
17563,108612,1
17563,123237,1
17564,22631,1
17564,35495,1
17564,46420,1
17564,58009,1
17564,62651,1
17564,89381,1
17564,118584,1
17564,130271,1
17565,1489,1
17565,7986,1
17565,26457,1
17565,29672,1
17565,30887,1
17565,41451,1
17565,125057,1
17565,125832,1
17566,2851,1
17566,27605,1
17566,32524,1
17566,89239,1
17566,113211,1
17566,120292,1
17566,126390,1
17566,127765,1
17567,32096,1
17567,78181,1
17567,94786,1
17567,118206,1
17567,130300,1
17568,825,1
17568,61807,1
17568,70461,1
17568,116532,1
17569,28828,1
17569,54374,1
17569,64344,1
17569,77176,1
17570,53324,1
17570,68932,1
17570,75319,1
17570,88518,1
17570,116866,1
17570,123515,1
17570,126921,1
17571,29501,1
17571,36626,1
17571,44114,1
17571,44135,1
17571,71070,1
17571,79155,1
17571,93942,1
17571,112365,1
17572,7438,1
17572,23460,1
17572,25929,1
17572,37552,1
17572,60963,1
17572,65559,1
17572,86131,1
17572,100190,1
17572,111388,1
17573,10071,1
17573,15756,1
17573,27984,1
17573,33908,1
17573,38675,1
17573,67034,1
17574,2949,1
17574,6484,1
17574,30197,1
17574,32360,1
17574,48471,1
17574,59011,1
17574,126077,1
17574,126640,1
17574,129482,1
17575,21925,1
17575,37533,1
17575,45112,1
17575,59552,1
17575,93098,1
17576,28366,1
17576,35144,1
17576,36237,1
17576,36829,1
17576,38349,1
17576,42295,1
17576,58439,1
17576,60119,1
17576,79712,1
17576,96108,1
17576,115198,1
17577,23752,1
17577,27140,1
17577,38601,1
17577,96932,1
17577,112276,1
17578,1870,1
17578,4626,1
17578,9141,1
17578,60782,1
17578,84524,1
17578,93654,1
17578,97990,1
17578,103657,1
17578,117280,1
17578,118373,1
17578,121027,1
17578,125233,1
17579,5204,1
17579,20281,1
17579,34187,1
17579,47893,1
17579,52736,1
17579,54190,1
17579,58671,1
17579,66425,1
17579,88070,1
17579,92254,1
17579,114414,1
17580,8897,1
17580,59275,1
17580,69008,1
17580,69899,1
17580,73007,1
17581,4044,1
17581,16094,1
17581,26296,1
17581,34156,1
17581,51893,1
17581,62334,1
17581,88775,1
17581,91477,1
17581,102290,1
17582,8811,1
17582,15603,1
17582,35775,1
17582,64685,1
17582,69359,1
17582,88774,1
17582,124389,1
17583,7113,1
17583,9104,1
17583,9465,1
17583,16147,1
17583,32700,1
17583,48354,1
17583,76180,1
17583,91410,1
17583,127934,1
17584,5681,1
17584,19590,1
17584,28101,1
17584,37120,1
17584,58431,1
17584,99632,1
17584,122920,1
17584,125684,1
17585,8939,1
17585,25452,1
17585,30988,1
17585,101773,1
17586,32614,1
17586,33309,1
17586,38136,1
17586,103037,1
17586,123545,1
17586,126122,1
17587,6975,1
17587,40807,1
17587,55142,1
17587,60778,1
17587,90566,1
17587,124807,1
17588,28918,1
17588,49698,1
17588,52214,1
17588,57587,1
17588,64640,1
17588,85613,1
17588,90981,1
17588,128297,1
17588,128808,1
17589,5891,1
17589,19526,1
17589,24608,1
17589,30184,1
17589,62155,1
17589,85558,1
17589,86247,1
17589,91432,1
17590,4640,1
17590,35582,1
17590,36765,1
17590,51972,1
17590,55535,1
17590,82381,1
17590,84662,1
17590,122701,1
17591,2573,1
17591,6284,1
17591,51331,1
17591,77328,1
17591,89722,1
17591,105709,1
17591,114464,1
17591,119432,1
17592,18549,1
17592,26753,1
17592,43725,1
17592,47449,1
17592,56743,1
17592,68610,1
17592,79324,1
17592,80111,1
17592,90917,1
17592,122775,1
17593,2672,1
17593,5553,1
17593,23764,1
17593,55785,1
17593,58388,1
17593,61970,1
17593,62493,1
17593,70604,1
17593,87618,1
17593,92302,1
17593,113710,1
17593,113794,1
17593,117567,1
17593,119046,1
17593,120349,1
17594,18511,1
17594,51022,1
17594,74249,1
17594,75657,1
17594,121857,1
17595,36540,1
17595,71809,1
17595,78637,1
17595,88878,1
17595,131060,1
17596,5920,1
17596,55899,1
17596,61538,1
17596,69580,1
17596,94846,1
17597,6371,1
17597,22920,1
17597,32465,1
17597,40960,1
17597,43257,1
17597,86990,1
17597,91831,1
17597,106744,1
17597,130136,1
17598,6114,1
17598,16608,1
17598,36497,1
17598,39458,1
17598,42538,1
17598,55542,1
17598,73885,1
17598,78664,1
17598,84185,1
17598,98398,1
17598,107528,1
17598,121013,1
17599,326,1
17599,67145,1
17599,85914,1
17599,88034,1
17599,102055,1
17599,105179,1
17600,33479,1
17600,42062,1
17600,53855,1
17600,55055,1
17600,63881,1
17600,88870,1
17600,89926,1
17601,22076,1
17601,40763,1
17601,61050,1
17601,103413,1
17601,104498,1
17601,105197,1
17601,117725,1
17601,123405,1
17602,7564,1
17602,21950,1
17602,33140,1
17602,40907,1
17602,98269,1
17602,100513,1
17602,102736,1
17602,120169,1
17603,2234,1
17603,2460,1
17603,4369,1
17603,43837,1
17603,63307,1
17603,84541,1
17603,85807,1
17603,87190,1
17603,101059,1
17603,107633,1
17604,31888,1
17604,49311,1
17604,51044,1
17604,54211,1
17604,58048,1
17604,70692,1
17604,88690,1
17604,94943,1
17605,21232,1
17605,72887,1
17605,106659,1
17606,15684,1
17606,17740,1
17606,26695,1
17606,26842,1
17606,68991,1
17606,71209,1
17606,72299,1
17606,75093,1
17606,83687,1
17606,110038,1
17606,114092,1
17606,116969,1
17606,119325,1
17607,4394,1
17607,33117,1
17607,56213,1
17607,80976,1
17607,81851,1
17607,86346,1
17607,122412,1
17608,12516,1
17608,19895,1
17608,34454,1
17608,53367,1
17608,55576,1
17608,61913,1
17608,85112,1
17608,85839,1
17608,107149,1
17608,110266,1
17609,19304,1
17609,20388,1
17609,29771,1
17609,42663,1
17609,63163,1
17609,63395,1
17609,74644,1
17610,6687,1
17610,13583,1
17610,33948,1
17610,53655,1
17610,118481,1
17610,123165,1
17611,63288,1
17611,85502,1
17611,91550,1
17611,92149,1
17612,4044,1
17612,20455,1
17612,25539,1
17612,52523,1
17612,100588,1
17612,112247,1
17612,128365,1
17613,1438,1
17613,14391,1
17613,19544,1
17613,72809,1
17613,73563,1
17613,75814,1
17613,76948,1
17613,119187,1
17614,25749,1
17614,25831,1
17614,35841,1
17614,58332,1
17614,73750,1
17614,82359,1
17614,98216,1
17614,109631,1
17614,117637,1
17614,119028,1
17614,119872,1
17615,84658,1
17615,125929,1
17615,127943,1
17616,5487,1
17616,46294,1
17616,51679,1
17616,53584,1
17616,66241,1
17616,94795,1
17617,18700,1
17617,24574,1
17617,42391,1
17617,77080,1
17617,79030,1
17617,87972,1
17617,101748,1
17617,127526,1
17618,27480,1
17618,31884,1
17618,44438,1
17618,67375,1
17618,87301,1
17618,91396,1
17618,96510,1
17618,97493,1
17618,111125,1
17618,116793,1
17618,117022,1
17618,117431,1
17618,119335,1
17618,119820,1
17618,123426,1
17619,11271,1
17619,66014,1
17619,80673,1
17619,83814,1
17619,92787,1
17619,122368,1
17620,139,1
17620,31491,1
17620,50835,1
17620,62453,1
17620,95628,1
17620,103734,1
17620,112051,1
17621,4058,1
17621,7073,1
17621,17856,1
17621,95145,1
17621,99407,1
17621,125575,1
17622,13311,1
17622,18701,1
17622,24467,1
17622,49903,1
17622,82023,1
17622,88319,1
17622,106944,1
17622,107893,1
17622,114162,1
17622,115949,1
17623,72195,1
17623,81786,1
17623,82970,1
17623,101359,1
17623,109523,1
17624,32674,1
17624,33203,1
17624,49991,1
17624,51757,1
17624,71624,1
17624,117420,1
17625,5980,1
17625,17012,1
17625,34607,1
17625,39657,1
17625,63541,1
17625,77015,1
17625,98604,1
17625,105517,1
17626,67616,1
17626,84756,1
17626,86923,1
17626,89780,1
17626,105232,1
17626,115105,1
17626,115956,1
17626,124111,1
17627,41885,1
17627,62937,1
17627,69580,1
17627,73921,1
17627,77026,1
17627,77915,1
17627,82126,1
17628,14579,1
17628,17099,1
17628,18130,1
17628,23727,1
17628,24666,1
17628,42312,1
17628,49147,1
17628,52888,1
17628,65574,1
17628,89503,1
17628,98567,1
17628,101827,1
17628,108908,1
17629,16168,1
17629,20131,1
17629,31436,1
17629,34410,1
17629,49653,1
17629,53459,1
17629,62736,1
17629,103851,1
17630,31429,1
17630,34950,1
17630,45340,1
17630,53024,1
17630,64639,1
17630,98568,1
17630,114261,1
17630,120338,1
17631,21516,1
17631,68134,1
17631,71678,1
17631,81282,1
17631,122569,1
17631,123677,1
17632,5147,1
17632,31018,1
17632,48303,1
17632,82136,1
17632,88678,1
17632,116557,1
17633,15324,1
17633,90204,1
17634,23351,1
17634,32908,1
17634,67257,1
17634,86555,1
17634,113417,1
17635,13831,1
17635,14544,1
17635,26313,1
17635,34154,1
17635,37627,1
17635,70138,1
17635,74245,1
17635,80438,1
17635,102706,1
17635,120432,1
17635,123160,1
17635,128543,1
17636,43666,1
17636,47459,1
17636,75794,1
17636,81568,1
17636,101406,1
17636,102120,1
17636,121557,1
17636,125528,1
17637,5056,1
17637,5321,1
17637,10970,1
17637,14480,1
17637,21653,1
17637,39777,1
17637,42227,1
17637,42338,1
17637,51473,1
17637,66483,1
17637,128174,1
17638,59815,1
17638,60065,1
17638,63830,1
17638,67553,1
17638,74678,1
17638,80646,1
17638,83700,1
17638,89562,1
17638,104918,1
17638,111550,1
17638,112079,1
17638,112573,1
17638,128688,1
17639,6492,1
17639,16676,1
17639,20119,1
17639,25632,1
17639,47033,1
17639,62165,1
17639,79594,1
17640,1131,1
17640,9335,1
17640,27359,1
17640,37951,1
17640,42151,1
17640,43097,1
17640,46615,1
17640,53578,1
17640,77408,1
17640,122804,1
17641,12945,1
17641,13636,1
17641,39047,1
17641,48424,1
17641,59693,1
17641,66778,1
17641,82138,1
17641,117849,1
17642,10476,1
17642,27279,1
17642,38377,1
17642,39422,1
17642,61688,1
17642,66977,1
17642,88670,1
17642,106855,1
17642,111729,1
17642,112525,1
17642,116688,1
17642,122996,1
17643,69863,1
17643,71053,1
17643,78750,1
17643,89180,1
17643,111681,1
17643,118497,1
17643,130584,1
17644,1270,1
17644,20998,1
17644,33969,1
17644,45771,1
17644,61882,1
17645,2167,1
17645,2988,1
17645,3577,1
17645,12792,1
17645,22772,1
17645,50624,1
17645,61093,1
17645,73929,1
17645,87592,1
17645,99158,1
17645,116295,1
17646,17272,1
17646,66957,1
17646,72368,1
17646,90716,1
17646,110885,1
17646,118760,1
17646,124924,1
17647,18158,1
17647,34308,1
17647,44793,1
17647,68842,1
17647,77906,1
17647,83997,1
17647,111945,1
17647,112672,1
17647,120593,1
17648,10198,1
17648,36355,1
17648,36490,1
17648,44927,1
17648,79562,1
17648,83188,1
17648,85835,1
17649,11948,1
17649,28659,1
17649,47299,1
17649,53787,1
17649,65346,1
17649,80195,1
17649,100849,1
17649,105805,1
17649,125555,1
17650,10801,1
17650,48420,1
17650,61391,1
17650,75982,1
17650,94930,1
17650,108553,1
17650,110041,1
17651,9265,1
17651,25248,1
17651,27397,1
17651,35582,1
17651,48109,1
17651,65416,1
17651,77062,1
17651,94223,1
17651,108534,1
17652,30297,1
17652,44083,1
17652,50012,1
17652,59642,1
17652,93268,1
17652,93542,1
17653,9518,1
17653,11104,1
17653,13750,1
17653,17304,1
17653,112773,1
17653,123779,1
17654,52304,1
17654,89278,1
17654,96498,1
17654,109197,1
17654,110147,1
17655,1535,1
17655,27661,1
17655,50641,1
17655,76218,1
17655,79357,1
17656,6061,1
17656,9610,1
17656,12126,1
17656,21024,1
17656,37175,1
17656,43239,1
17656,61087,1
17656,96449,1
17656,123280,1
17656,123514,1
17657,10260,1
17657,31212,1
17657,44835,1
17657,45144,1
17657,56161,1
17657,65995,1
17657,91018,1
17657,107158,1
17657,121308,1
17658,39737,1
17658,47253,1
17658,52716,1
17658,67490,1
17658,86704,1
17658,91974,1
17658,108353,1
17658,113887,1
17658,119106,1
17659,2673,1
17659,52240,1
17659,70711,1
17659,75374,1
17659,83824,1
17659,97636,1
17660,3899,1
17660,4753,1
17660,16610,1
17660,25133,1
17660,42395,1
17660,46737,1
17660,50519,1
17660,51333,1
17660,52071,1
17660,68000,1
17660,69752,1
17660,73611,1
17660,101769,1
17661,2429,1
17661,9416,1
17661,50358,1
17661,85580,1
17661,130385,1
17662,17454,1
17662,34294,1
17662,65748,1
17662,75722,1
17662,78834,1
17662,85375,1
17662,102888,1
17662,107509,1
17662,113013,1
17663,10773,1
17663,74530,1
17663,108935,1
17663,110679,1
17664,16743,1
17664,41551,1
17664,59319,1
17664,103468,1
17665,6077,1
17665,8172,1
17665,8572,1
17665,16305,1
17665,28177,1
17665,32906,1
17665,38110,1
17665,38202,1
17665,43901,1
17665,44151,1
17665,50155,1
17665,99878,1
17665,111647,1
17666,11297,1
17666,22847,1
17666,25635,1
17666,43574,1
17666,46839,1
17666,47355,1
17666,56577,1
17666,75455,1
17666,75788,1
17666,83555,1
17666,86557,1
17666,103342,1
17666,105251,1
17666,106665,1
17666,108145,1
17666,122302,1
17666,126425,1
17667,3635,1
17667,21865,1
17667,50652,1
17667,56574,1
17667,58857,1
17667,65833,1
17667,69469,1
17667,73686,1
17667,82001,1
17667,100819,1
17667,110170,1
17668,18702,1
17668,40707,1
17668,68178,1
17668,101397,1
17668,106358,1
17669,7728,1
17669,50393,1
17669,55547,1
17669,57189,1
17669,83097,1
17669,100800,1
17670,687,1
17670,18902,1
17670,53971,1
17670,69964,1
17670,103043,1
17670,105821,1
17670,110915,1
17670,115306,1
17671,2868,1
17671,21602,1
17671,27407,1
17671,56602,1
17671,72842,1
17671,79874,1
17671,96302,1
17671,113172,1
17671,126347,1
17672,34384,1
17672,39863,1
17672,56728,1
17672,61083,1
17672,77140,1
17672,97635,1
17672,114973,1
17673,6884,1
17673,35710,1
17673,37717,1
17673,69453,1
17673,70173,1
17673,89833,1
17673,90885,1
17673,97341,1
17673,103236,1
17673,115366,1
17673,117496,1
17673,120996,1
17674,2767,1
17674,3189,1
17674,4867,1
17674,10925,1
17674,16678,1
17674,98205,1
17674,102689,1
17674,104977,1
17675,71998,1
17675,117155,1
17675,128195,1
17676,25036,1
17676,25072,1
17676,28765,1
17676,39019,1
17676,52519,1
17676,83828,1
17676,105847,1
17676,118008,1
17677,6040,1
17677,8522,1
17677,14003,1
17677,77464,1
17678,37558,1
17678,48663,1
17678,63114,1
17678,67381,1
17678,81087,1
17678,84946,1
17678,96158,1
17678,104133,1
17678,119391,1
17678,128832,1
17679,2939,1
17679,6668,1
17679,11520,1
17679,12333,1
17679,22543,1
17679,30405,1
17679,61711,1
17679,66001,1
17679,71154,1
17679,112356,1
17679,115909,1
17680,17954,1
17680,22208,1
17680,38175,1
17680,52300,1
17680,59750,1
17681,5196,1
17681,9623,1
17681,43143,1
17681,79824,1
17681,103719,1
17681,105751,1
17681,108940,1
17682,8349,1
17682,15754,1
17682,40040,1
17682,51869,1
17682,67273,1
17682,88721,1
17682,103289,1
17682,105930,1
17683,18697,1
17683,42965,1
17683,58263,1
17683,62137,1
17683,65079,1
17683,70310,1
17683,91288,1
17683,96596,1
17683,105754,1
17684,3092,1
17684,37331,1
17684,45420,1
17684,62132,1
17684,67076,1
17684,95888,1
17684,96403,1
17684,99048,1
17684,121281,1
17684,128858,1
17685,4352,1
17685,32848,1
17685,44827,1
17685,47078,1
17685,87977,1
17685,128602,1
17686,10565,1
17686,23064,1
17686,32775,1
17686,41982,1
17686,45295,1
17686,48862,1
17686,50727,1
17686,60679,1
17686,70022,1
17686,73958,1
17686,86161,1
17686,91047,1
17686,102445,1
17686,104307,1
17686,106718,1
17687,28681,1
17687,30798,1
17687,36064,1
17687,53952,1
17687,56779,1
17687,62089,1
17687,63474,1
17687,69466,1
17687,70285,1
17687,79245,1
17687,96779,1
17687,99955,1
17687,106835,1
17687,119641,1
17688,36487,1
17688,45350,1
17688,48349,1
17688,67185,1
17688,75518,1
17688,79697,1
17688,106857,1
17688,121869,1
17689,2184,1
17689,3508,1
17689,24413,1
17689,46631,1
17689,72776,1
17689,121323,1
17689,124070,1
17689,126479,1
17690,7101,1
17690,10872,1
17690,29429,1
17690,83586,1
17690,100765,1
17690,101601,1
17690,120714,1
17690,126645,1
17691,28821,1
17691,29125,1
17691,32111,1
17691,68622,1
17691,86518,1
17691,88939,1
17691,97665,1
17691,123781,1
17692,11795,1
17692,17432,1
17692,29657,1
17692,30902,1
17692,33634,1
17692,35643,1
17692,38986,1
17692,92376,1
17692,102557,1
17692,104930,1
17693,2664,1
17693,7096,1
17693,13059,1
17693,27196,1
17693,54383,1
17693,64333,1
17693,98248,1
17693,107981,1
17693,110515,1
17693,112757,1
17694,926,1
17694,4046,1
17694,35530,1
17694,53088,1
17694,87624,1
17694,100757,1
17694,110733,1
17694,117866,1
17695,44758,1
17695,67778,1
17695,81065,1
17695,102677,1
17696,1173,1
17696,1510,1
17696,34799,1
17696,43545,1
17696,68840,1
17696,80746,1
17696,91059,1
17696,116905,1
17697,1820,1
17697,56399,1
17697,103909,1
17697,112665,1
17697,113217,1
17698,22042,1
17698,45726,1
17698,69802,1
17698,99913,1
17698,129421,1
17699,28724,1
17699,33139,1
17699,58421,1
17699,66934,1
17699,88177,1
17699,109366,1
17700,3716,1
17700,7818,1
17700,14270,1
17700,24795,1
17700,26681,1
17700,33955,1
17700,66841,1
17700,83905,1
17700,86350,1
17700,112017,1
17701,976,1
17701,11254,1
17701,17409,1
17701,40525,1
17701,80788,1
17701,90186,1
17701,90491,1
17701,99829,1
17701,106471,1
17701,110438,1
17701,121252,1
17702,21553,1
17702,23996,1
17702,44126,1
17702,47760,1
17702,48724,1
17702,79741,1
17702,81951,1
17702,84279,1
17702,87190,1
17702,99069,1
17702,102668,1
17702,108044,1
17703,2245,1
17703,7516,1
17703,7969,1
17703,11678,1
17703,60640,1
17703,63149,1
17703,63717,1
17703,66090,1
17703,66616,1
17703,75208,1
17703,117228,1
17703,118875,1
17703,123176,1
17704,554,1
17704,33111,1
17704,34949,1
17704,40131,1
17704,45329,1
17704,104767,1
17704,118458,1
17705,132,1
17705,2286,1
17705,11524,1
17705,16819,1
17705,86729,1
17705,114309,1
17706,17315,1
17706,28599,1
17706,37266,1
17706,48725,1
17706,52421,1
17706,61149,1
17706,76034,1
17706,86010,1
17706,98225,1
17706,98475,1
17706,129725,1
17707,1750,1
17707,16221,1
17707,29402,1
17707,42157,1
17707,65246,1
17708,18710,1
17708,32267,1
17708,37808,1
17708,75678,1
17708,88908,1
17708,98393,1
17708,100085,1
17708,110370,1
17708,116142,1
17709,5964,1
17709,25769,1
17709,47936,1
17709,84226,1
17709,94301,1
17709,128545,1
17709,130360,1
17710,15247,1
17710,30083,1
17710,60923,1
17710,79536,1
17710,97381,1
17710,115906,1
17710,120296,1
17710,127141,1
17711,265,1
17711,33372,1
17711,53854,1
17711,64402,1
17711,67864,1
17711,71370,1
17711,79791,1
17712,30019,1
17712,31423,1
17712,35582,1
17712,66203,1
17712,70181,1
17712,75267,1
17712,77695,1
17712,88738,1
17712,105604,1
17712,106986,1
17713,11291,1
17713,35311,1
17713,52076,1
17713,63022,1
17713,67234,1
17713,88913,1
17713,93588,1
17713,129516,1
17714,244,1
17714,8844,1
17714,13053,1
17714,20132,1
17714,35047,1
17714,57490,1
17714,71476,1
17714,72344,1
17714,73600,1
17714,96537,1
17714,105560,1
17715,7910,1
17715,34542,1
17715,39744,1
17715,54396,1
17715,63558,1
17715,68181,1
17715,70313,1
17715,86915,1
17715,119064,1
17716,1110,1
17716,18021,1
17716,30579,1
17716,34305,1
17716,61873,1
17716,67922,1
17716,94132,1
17717,79133,1
17717,85061,1
17717,107147,1
17717,108671,1
17717,128672,1
17718,41216,1
17718,51956,1
17718,58616,1
17718,59731,1
17718,72449,1
17718,75894,1
17718,84786,1
17718,95693,1
17719,8759,1
17719,43195,1
17719,62714,1
17719,74181,1
17719,91892,1
17719,97625,1
17719,97781,1
17719,120741,1
17719,126045,1
17720,8298,1
17720,23407,1
17720,26686,1
17720,29735,1
17720,30655,1
17720,49965,1
17720,86501,1
17720,90996,1
17720,107568,1
17721,2224,1
17721,23864,1
17721,30250,1
17721,35746,1
17721,41284,1
17721,77652,1
17721,85170,1
17721,88876,1
17721,107264,1
17721,126151,1
17721,127828,1
17722,3525,1
17722,29027,1
17722,49219,1
17722,93312,1
17722,94849,1
17722,97289,1
17722,110441,1
17722,120804,1
17722,125146,1
17723,3639,1
17723,22001,1
17723,48236,1
17723,61870,1
17723,84151,1
17723,95553,1
17723,98795,1
17723,103473,1
17723,127746,1
17724,1185,1
17724,28891,1
17724,31693,1
17724,33263,1
17724,36359,1
17724,39181,1
17724,49333,1
17724,52881,1
17724,55564,1
17724,77398,1
17724,88542,1
17724,99246,1
17724,109949,1
17724,116017,1
17725,12215,1
17725,32773,1
17725,57279,1
17725,65697,1
17725,67838,1
17725,78686,1
17725,115163,1
17725,126984,1
17726,48385,1
17726,54978,1
17726,71036,1
17726,77164,1
17726,94005,1
17727,2620,1
17727,15240,1
17727,21582,1
17727,24144,1
17727,32250,1
17727,38582,1
17727,61026,1
17727,79637,1
17727,96316,1
17727,122596,1
17728,28047,1
17728,39049,1
17728,42950,1
17728,73138,1
17728,123403,1
17729,9573,1
17729,9719,1
17729,11024,1
17729,26473,1
17729,33496,1
17729,39777,1
17729,50260,1
17729,70752,1
17729,104629,1
17729,119044,1
17729,126140,1
17729,130173,1
17730,15487,1
17730,23493,1
17730,67021,1
17730,76428,1
17730,82586,1
17730,93161,1
17731,3006,1
17731,26804,1
17731,37697,1
17731,60182,1
17731,74932,1
17731,101740,1
17731,107027,1
17731,111164,1
17731,120472,1
17732,2493,1
17732,8616,1
17732,27203,1
17732,114663,1
17733,31550,1
17733,46772,1
17733,58692,1
17733,70290,1
17733,94123,1
17733,95124,1
17733,99357,1
17733,121495,1
17733,125296,1
17734,24326,1
